Date,Ticker,Close,inflation_rate,interest_rate,gdp_growth,unemployment_rate,exchange_rate,FTSE100_Index
2015-06-02,AZN.L,4357.0,100.1,0.4566,0.4565502418,5.5,1.5331,6928.2998046875
2015-06-03,AZN.L,4390.0,100.1,0.4566,0.4565502418,5.5,1.5351,6950.5
2015-06-04,AZN.L,4337.0,100.1,0.4566,0.4565502418,5.5,1.5367,6859.2001953125
2015-06-05,AZN.L,4367.5,100.1,0.4566,0.4565502418,5.5,1.5267,6804.60009765625
2015-06-08,AZN.L,4333.0,100.1,0.4566,0.4565502418,5.5,1.528,6790.0
2015-06-09,AZN.L,4246.0,100.1,0.4566,0.4565502418,5.5,1.5383,6753.7998046875
2015-06-10,AZN.L,4281.0,100.1,0.4566,0.4565502418,5.5,1.553,6830.2998046875
2015-06-11,AZN.L,4272.0,100.1,0.4566,0.4565502418,5.5,1.5493,6846.7001953125
2015-06-12,AZN.L,4211.0,100.1,0.4566,0.4565502418,5.5,1.5587,6784.89990234375
2015-06-15,AZN.L,4149.0,100.1,0.4566,0.4565502418,5.5,1.5572,6710.5
2015-06-16,AZN.L,4170.0,100.1,0.4566,0.4565502418,5.5,1.5637,6710.10009765625
2015-06-17,AZN.L,4158.5,100.1,0.4566,0.4565502418,5.5,1.5708,6680.60009765625
2015-06-18,AZN.L,4193.0,100.1,0.4566,0.4565502418,5.5,1.5882,6707.89990234375
2015-06-19,AZN.L,4189.0,100.1,0.4566,0.4565502418,5.5,1.5881,6710.5
2015-06-22,AZN.L,4242.0,100.1,0.4566,0.4565502418,5.5,1.5823,6825.7001953125
2015-06-23,AZN.L,4273.5,100.1,0.4566,0.4565502418,5.5,1.5751,6834.89990234375
2015-06-24,AZN.L,4250.0,100.1,0.4566,0.4565502418,5.5,1.5681,6844.7998046875
2015-06-25,AZN.L,4183.0,100.1,0.4566,0.4565502418,5.5,1.5728,6807.7998046875
2015-06-26,AZN.L,4193.5,100.1,0.4566,0.4565502418,5.5,1.5739,6753.7001953125
2015-06-29,AZN.L,4096.5,100.1,0.4566,0.4565502418,5.5,1.5764,6620.5
2015-06-30,AZN.L,4019.0,100.1,0.4566,0.4565502418,5.5,1.5727,6521.0
2015-07-01,AZN.L,4120.5,100.0,0.4549,0.3877410168,5.4,1.5617,6608.60009765625
2015-07-02,AZN.L,4190.0,100.0,0.4549,0.3877410168,5.4,1.5614,6630.5
2015-07-03,AZN.L,4167.0,100.0,0.4549,0.3877410168,5.4,1.5614,6585.7998046875
2015-07-06,AZN.L,4149.0,100.0,0.4549,0.3877410168,5.4,1.5619,6535.7001953125
2015-07-07,AZN.L,4178.0,100.0,0.4549,0.3877410168,5.4,1.5443,6432.2001953125
2015-07-08,AZN.L,4194.5,100.0,0.4549,0.3877410168,5.4,1.5353,6490.7001953125
2015-07-09,AZN.L,4222.0,100.0,0.4549,0.3877410168,5.4,1.5375,6581.60009765625
2015-07-10,AZN.L,4284.5,100.0,0.4549,0.3877410168,5.4,1.5503,6673.39990234375
2015-07-13,AZN.L,4331.0,100.0,0.4549,0.3877410168,5.4,1.5518,6738.0
2015-07-14,AZN.L,4345.0,100.0,0.4549,0.3877410168,5.4,1.5584,6753.7998046875
2015-07-15,AZN.L,4343.5,100.0,0.4549,0.3877410168,5.4,1.5621,6753.7998046875
2015-07-16,AZN.L,4336.5,100.0,0.4549,0.3877410168,5.4,1.5601,6796.5
2015-07-17,AZN.L,4315.0,100.0,0.4549,0.3877410168,5.4,1.5624,6775.10009765625
2015-07-20,AZN.L,4347.5,100.0,0.4549,0.3877410168,5.4,1.5587,6788.7001953125
2015-07-21,AZN.L,4335.5,100.0,0.4549,0.3877410168,5.4,1.555,6769.10009765625
2015-07-22,AZN.L,4281.0,100.0,0.4549,0.3877410168,5.4,1.5617,6667.2998046875
2015-07-23,AZN.L,4293.5,100.0,0.4549,0.3877410168,5.4,1.5533,6655.0
2015-07-24,AZN.L,4253.5,100.0,0.4549,0.3877410168,5.4,1.5514,6579.7998046875
2015-07-27,AZN.L,4190.5,100.0,0.4549,0.3877410168,5.4,1.5595,6505.10009765625
2015-07-28,AZN.L,4170.0,100.0,0.4549,0.3877410168,5.4,1.5617,6555.2998046875
2015-07-29,AZN.L,4191.0,100.0,0.4549,0.3877410168,5.4,1.5624,6631.0
2015-07-30,AZN.L,4319.5,100.0,0.4549,0.3877410168,5.4,1.5581,6668.89990234375
2015-07-31,AZN.L,4320.0,100.0,0.4549,0.3877410168,5.4,1.5634,6696.2998046875
2015-08-03,AZN.L,4342.0,100.3,0.459,0.3877410168,5.3,1.5603,6688.60009765625
2015-08-04,AZN.L,4385.0,100.3,0.459,0.3877410168,5.3,1.5612,6686.60009765625
2015-08-05,AZN.L,4424.5,100.3,0.459,0.3877410168,5.3,1.5604,6752.39990234375
2015-08-06,AZN.L,4412.5,100.3,0.459,0.3877410168,5.3,1.5521,6747.10009765625
2015-08-07,AZN.L,4320.5,100.3,0.459,0.3877410168,5.3,1.5467,6718.5
2015-08-10,AZN.L,4358.0,100.3,0.459,0.3877410168,5.3,1.5546,6736.2001953125
2015-08-11,AZN.L,4341.0,100.3,0.459,0.3877410168,5.3,1.5572,6664.5
2015-08-12,AZN.L,4288.5,100.3,0.459,0.3877410168,5.3,1.5639,6571.2001953125
2015-08-13,AZN.L,4273.5,100.3,0.459,0.3877410168,5.3,1.5595,6568.2998046875
2015-08-14,AZN.L,4247.5,100.3,0.459,0.3877410168,5.3,1.5625,6550.7001953125
2015-08-17,AZN.L,4278.0,100.3,0.459,0.3877410168,5.3,1.5598,6550.2998046875
2015-08-18,AZN.L,4310.0,100.3,0.459,0.3877410168,5.3,1.5658,6526.2998046875
2015-08-19,AZN.L,4240.0,100.3,0.459,0.3877410168,5.3,1.5645,6403.5
2015-08-20,AZN.L,4185.5,100.3,0.459,0.3877410168,5.3,1.5688,6367.89990234375
2015-08-21,AZN.L,4054.0,100.3,0.459,0.3877410168,5.3,1.5698,6187.7001953125
2015-08-24,AZN.L,3903.5,100.3,0.459,0.3877410168,5.3,1.5731,5898.89990234375
2015-08-25,AZN.L,3970.0,100.3,0.459,0.3877410168,5.3,1.5698,6081.2998046875
2015-08-26,AZN.L,3922.5,100.3,0.459,0.3877410168,5.3,1.5493,5979.2001953125
2015-08-27,AZN.L,4084.0,100.3,0.459,0.3877410168,5.3,1.5411,6192.0
2015-08-28,AZN.L,4120.0,100.3,0.459,0.3877410168,5.3,1.5362,6247.89990234375
2015-09-01,AZN.L,4033.5,100.2,0.4544,0.3877410168,5.2,1.5341,6058.5
2015-09-02,AZN.L,4117.0,100.2,0.4544,0.3877410168,5.2,1.531,6083.2998046875
2015-09-03,AZN.L,4247.5,100.2,0.4544,0.3877410168,5.2,1.5254,6194.10009765625
2015-09-04,AZN.L,4181.5,100.2,0.4544,0.3877410168,5.2,1.5195,6042.89990234375
2015-09-07,AZN.L,4219.0,100.2,0.4544,0.3877410168,5.2,1.5195,6074.5
2015-09-08,AZN.L,4255.5,100.2,0.4544,0.3877410168,5.2,1.5381,6146.10009765625
2015-09-09,AZN.L,4268.0,100.2,0.4544,0.3877410168,5.2,1.5363,6229.0
2015-09-10,AZN.L,4290.5,100.2,0.4544,0.3877410168,5.2,1.5457,6155.7998046875
2015-09-11,AZN.L,4285.5,100.2,0.4544,0.3877410168,5.2,1.5426,6117.7998046875
2015-09-14,AZN.L,4284.5,100.2,0.4544,0.3877410168,5.2,1.5423,6084.60009765625
2015-09-15,AZN.L,4328.0,100.2,0.4544,0.3877410168,5.2,1.5352,6137.60009765625
2015-09-16,AZN.L,4323.0,100.2,0.4544,0.3877410168,5.2,1.5499,6229.2001953125
2015-09-17,AZN.L,4270.5,100.2,0.4544,0.3877410168,5.2,1.5509,6187.0
2015-09-18,AZN.L,4370.0,100.2,0.4544,0.3877410168,5.2,1.5573,6104.10009765625
2015-09-21,AZN.L,4379.0,100.2,0.4544,0.3877410168,5.2,1.5506,6108.7001953125
2015-09-22,AZN.L,4165.5,100.2,0.4544,0.3877410168,5.2,1.5356,5935.7998046875
2015-09-23,AZN.L,4224.0,100.2,0.4544,0.3877410168,5.2,1.5243,6032.2001953125
2015-09-24,AZN.L,4206.0,100.2,0.4544,0.3877410168,5.2,1.5254,5961.5
2015-09-25,AZN.L,4330.0,100.2,0.4544,0.3877410168,5.2,1.5172,6109.0
2015-09-28,AZN.L,4180.0,100.2,0.4544,0.3877410168,5.2,1.5208,5958.89990234375
2015-09-29,AZN.L,4129.5,100.2,0.4544,0.3877410168,5.2,1.5168,5909.2001953125
2015-09-30,AZN.L,4181.5,100.2,0.4544,0.3877410168,5.2,1.5116,6061.60009765625
2015-10-01,AZN.L,4161.0,100.3,0.4622,0.5992595381,5.1,1.5162,6072.5
2015-10-02,AZN.L,4168.0,100.3,0.4622,0.5992595381,5.1,1.5216,6130.0
2015-10-05,AZN.L,4247.5,100.3,0.4622,0.5992595381,5.1,1.5165,6298.89990234375
2015-10-06,AZN.L,4201.0,100.3,0.4622,0.5992595381,5.1,1.5227,6326.2001953125
2015-10-07,AZN.L,4112.0,100.3,0.4622,0.5992595381,5.1,1.5315,6336.39990234375
2015-10-08,AZN.L,4160.5,100.3,0.4622,0.5992595381,5.1,1.5316,6374.7998046875
2015-10-09,AZN.L,4209.5,100.3,0.4622,0.5992595381,5.1,1.5315,6416.2001953125
2015-10-12,AZN.L,4176.5,100.3,0.4622,0.5992595381,5.1,1.5315,6371.2001953125
2015-10-13,AZN.L,4138.0,100.3,0.4622,0.5992595381,5.1,1.5242,6342.2998046875
2015-10-14,AZN.L,4059.0,100.3,0.4622,0.5992595381,5.1,1.5445,6269.60009765625
2015-10-15,AZN.L,4121.0,100.3,0.4622,0.5992595381,5.1,1.5475,6338.7001953125
2015-10-16,AZN.L,4146.0,100.3,0.4622,0.5992595381,5.1,1.5441,6378.0
2015-10-19,AZN.L,4156.5,100.3,0.4622,0.5992595381,5.1,1.5471,6352.2998046875
2015-10-20,AZN.L,4024.5,100.3,0.4622,0.5992595381,5.1,1.547,6345.10009765625
2015-10-21,AZN.L,3947.0,100.3,0.4622,0.5992595381,5.1,1.5463,6348.39990234375
2015-10-22,AZN.L,4011.0,100.3,0.4622,0.5992595381,5.1,1.5399,6376.2998046875
2015-10-23,AZN.L,4069.5,100.3,0.4622,0.5992595381,5.1,1.534,6444.10009765625
2015-10-26,AZN.L,4091.5,100.3,0.4622,0.5992595381,5.1,1.5361,6417.0
2015-10-27,AZN.L,4075.0,100.3,0.4622,0.5992595381,5.1,1.5312,6365.2998046875
2015-10-28,AZN.L,4179.5,100.3,0.4622,0.5992595381,5.1,1.5319,6437.7998046875
2015-10-29,AZN.L,4196.5,100.3,0.4622,0.5992595381,5.1,1.5296,6395.7998046875
2015-10-30,AZN.L,4150.5,100.3,0.4622,0.5992595381,5.1,1.5445,6361.10009765625
2015-11-02,AZN.L,4156.0,100.3,0.4636,0.5992595381,5.1,1.5428,6361.7998046875
2015-11-03,AZN.L,4162.5,100.3,0.4636,0.5992595381,5.1,1.5404,6383.60009765625
2015-11-04,AZN.L,4127.5,100.3,0.4636,0.5992595381,5.1,1.5377,6412.89990234375
2015-11-05,AZN.L,4247.0,100.3,0.4636,0.5992595381,5.1,1.5236,6364.89990234375
2015-11-06,AZN.L,4226.0,100.3,0.4636,0.5992595381,5.1,1.5071,6353.7998046875
2015-11-09,AZN.L,4158.5,100.3,0.4636,0.5992595381,5.1,1.5124,6295.2001953125
2015-11-10,AZN.L,4156.0,100.3,0.4636,0.5992595381,5.1,1.511,6275.2998046875
2015-11-11,AZN.L,4202.0,100.3,0.4636,0.5992595381,5.1,1.511,6297.2001953125
2015-11-12,AZN.L,4075.0,100.3,0.4636,0.5992595381,5.1,1.5206,6178.7001953125
2015-11-13,AZN.L,4094.0,100.3,0.4636,0.5992595381,5.1,1.5208,6118.2998046875
2015-11-16,AZN.L,4258.0,100.3,0.4636,0.5992595381,5.1,1.5204,6146.39990234375
2015-11-17,AZN.L,4397.0,100.3,0.4636,0.5992595381,5.1,1.5214,6268.7998046875
2015-11-18,AZN.L,4409.0,100.3,0.4636,0.5992595381,5.1,1.521,6279.0
2015-11-19,AZN.L,4428.5,100.3,0.4636,0.5992595381,5.1,1.5327,6329.89990234375
2015-11-20,AZN.L,4499.5,100.3,0.4636,0.5992595381,5.1,1.5199,6334.60009765625
2015-11-23,AZN.L,4486.0,100.3,0.4636,0.5992595381,5.1,1.5125,6305.5
2015-11-24,AZN.L,4463.5,100.3,0.4636,0.5992595381,5.1,1.5057,6277.2001953125
2015-11-25,AZN.L,4500.0,100.3,0.4636,0.5992595381,5.1,1.5109,6337.60009765625
2015-11-26,AZN.L,4520.0,100.3,0.4636,0.5992595381,5.1,1.5109,6393.10009765625
2015-11-27,AZN.L,4512.5,100.3,0.4636,0.5992595381,5.1,1.504,6375.2001953125
2015-11-30,AZN.L,4502.5,100.3,0.4636,0.5992595381,5.1,1.5044,6356.10009765625
2015-12-01,AZN.L,4515.5,100.4,0.4575,0.5992595381,5.1,1.5074,6395.7001953125
2015-12-02,AZN.L,4582.5,100.4,0.4575,0.5992595381,5.1,1.4927,6420.89990234375
2015-12-03,AZN.L,4470.0,100.4,0.4575,0.5992595381,5.1,1.5088,6275.0
2015-12-04,AZN.L,4442.0,100.4,0.4575,0.5992595381,5.1,1.51,6238.2998046875
2015-12-07,AZN.L,4483.5,100.4,0.4575,0.5992595381,5.1,1.5076,6223.5
2015-12-08,AZN.L,4438.5,100.4,0.4575,0.5992595381,5.1,1.5,6135.2001953125
2015-12-09,AZN.L,4404.0,100.4,0.4575,0.5992595381,5.1,1.5168,6126.7001953125
2015-12-10,AZN.L,4379.5,100.4,0.4575,0.5992595381,5.1,1.5176,6088.10009765625
2015-12-11,AZN.L,4330.0,100.4,0.4575,0.5992595381,5.1,1.5213,5952.7998046875
2015-12-14,AZN.L,4285.5,100.4,0.4575,0.5992595381,5.1,1.513,5874.10009765625
2015-12-15,AZN.L,4391.0,100.4,0.4575,0.5992595381,5.1,1.5044,6017.7998046875
2015-12-16,AZN.L,4416.5,100.4,0.4575,0.5992595381,5.1,1.5013,6061.2001953125
2015-12-17,AZN.L,4434.0,100.4,0.4575,0.5992595381,5.1,1.4876,6102.5
2015-12-18,AZN.L,4371.5,100.4,0.4575,0.5992595381,5.1,1.4914,6052.39990234375
2015-12-21,AZN.L,4363.5,100.4,0.4575,0.5992595381,5.1,1.4906,6034.7998046875
2015-12-22,AZN.L,4398.5,100.4,0.4575,0.5992595381,5.1,1.4811,6083.10009765625
2015-12-23,AZN.L,4513.0,100.4,0.4575,0.5992595381,5.1,1.4863,6241.0
2015-12-24,AZN.L,4540.0,100.4,0.4575,0.5992595381,5.1,1.4943,6254.60009765625
2015-12-29,AZN.L,4627.5,100.4,0.4575,0.5992595381,5.1,1.4794,6314.60009765625
2015-12-30,AZN.L,4616.0,100.4,0.4575,0.5992595381,5.1,1.4832,6274.10009765625
2015-12-31,AZN.L,4616.5,100.4,0.4575,0.5992595381,5.1,1.4746,6242.2998046875
2016-01-04,AZN.L,4478.0,99.9,0.4659,0.5034021042,5.1,1.4686,6093.39990234375
2016-01-05,AZN.L,4562.0,99.9,0.4659,0.5034021042,5.1,1.4664,6137.2001953125
2016-01-06,AZN.L,4522.5,99.9,0.4659,0.5034021042,5.1,1.4626,6073.39990234375
2016-01-07,AZN.L,4381.0,99.9,0.4659,0.5034021042,5.1,1.4579,5954.10009765625
2016-01-08,AZN.L,4349.0,99.9,0.4659,0.5034021042,5.1,1.4523,5912.39990234375
2016-01-11,AZN.L,4255.5,99.9,0.4659,0.5034021042,5.1,1.4564,5871.7998046875
2016-01-12,AZN.L,4324.0,99.9,0.4659,0.5034021042,5.1,1.4403,5929.2001953125
2016-01-13,AZN.L,4396.5,99.9,0.4659,0.5034021042,5.1,1.447,5961.0
2016-01-14,AZN.L,4323.0,99.9,0.4659,0.5034021042,5.1,1.4409,5918.2001953125
2016-01-15,AZN.L,4230.0,99.9,0.4659,0.5034021042,5.1,1.4289,5804.10009765625
2016-01-18,AZN.L,4210.5,99.9,0.4659,0.5034021042,5.1,1.4289,5779.89990234375
2016-01-19,AZN.L,4312.5,99.9,0.4659,0.5034021042,5.1,1.4171,5876.7998046875
2016-01-20,AZN.L,4235.5,99.9,0.4659,0.5034021042,5.1,1.4167,5673.60009765625
2016-01-21,AZN.L,4271.5,99.9,0.4659,0.5034021042,5.1,1.4198,5773.7998046875
2016-01-22,AZN.L,4360.5,99.9,0.4659,0.5034021042,5.1,1.4308,5900.0
2016-01-25,AZN.L,4440.5,99.9,0.4659,0.5034021042,5.1,1.4245,5877.0
2016-01-26,AZN.L,4415.5,99.9,0.4659,0.5034021042,5.1,1.4342,5911.5
2016-01-27,AZN.L,4473.0,99.9,0.4659,0.5034021042,5.1,1.4261,5990.39990234375
2016-01-28,AZN.L,4347.0,99.9,0.4659,0.5034021042,5.1,1.4351,5931.7998046875
2016-01-29,AZN.L,4487.5,99.9,0.4659,0.5034021042,5.1,1.4184,6083.7998046875
2016-02-01,AZN.L,4504.0,100.1,0.4657,0.5034021042,5.1,1.4367,6060.10009765625
2016-02-02,AZN.L,4499.0,100.1,0.4657,0.5034021042,5.1,1.4399,5922.0
2016-02-03,AZN.L,4412.0,100.1,0.4657,0.5034021042,5.1,1.4576,5837.10009765625
2016-02-04,AZN.L,4143.0,100.1,0.4657,0.5034021042,5.1,1.458,5898.7998046875
2016-02-05,AZN.L,4109.5,100.1,0.4657,0.5034021042,5.1,1.4468,5848.10009765625
2016-02-08,AZN.L,3906.0,100.1,0.4657,0.5034021042,5.1,1.4415,5689.39990234375
2016-02-09,AZN.L,3914.5,100.1,0.4657,0.5034021042,5.1,1.4473,5632.2001953125
2016-02-10,AZN.L,4009.0,100.1,0.4657,0.5034021042,5.1,1.4473,5672.2998046875
2016-02-11,AZN.L,3991.0,100.1,0.4657,0.5034021042,5.1,1.4448,5537.0
2016-02-12,AZN.L,4046.5,100.1,0.4657,0.5034021042,5.1,1.446,5707.60009765625
2016-02-15,AZN.L,4151.0,100.1,0.4657,0.5034021042,5.1,1.446,5824.2998046875
2016-02-16,AZN.L,4184.0,100.1,0.4657,0.5034021042,5.1,1.429,5862.2001953125
2016-02-17,AZN.L,4279.5,100.1,0.4657,0.5034021042,5.1,1.4317,6030.2998046875
2016-02-18,AZN.L,4129.5,100.1,0.4657,0.5034021042,5.1,1.4333,5972.0
2016-02-19,AZN.L,4073.0,100.1,0.4657,0.5034021042,5.1,1.4343,5950.2001953125
2016-02-22,AZN.L,4143.0,100.1,0.4657,0.5034021042,5.1,1.4157,6037.7001953125
2016-02-23,AZN.L,4130.5,100.1,0.4657,0.5034021042,5.1,1.404,5962.2998046875
2016-02-24,AZN.L,4086.5,100.1,0.4657,0.5034021042,5.1,1.3932,5867.2001953125
2016-02-25,AZN.L,4199.0,100.1,0.4657,0.5034021042,5.1,1.3937,6012.7998046875
2016-02-26,AZN.L,4204.5,100.1,0.4657,0.5034021042,5.1,1.3867,6096.0
2016-02-29,AZN.L,4107.0,100.1,0.4657,0.5034021042,5.1,1.3926,6097.10009765625
2016-03-01,AZN.L,4093.0,100.4,0.4646,0.5034021042,5.0,1.3948,6152.89990234375
2016-03-02,AZN.L,4073.0,100.4,0.4646,0.5034021042,5.0,1.4059,6147.10009765625
2016-03-03,AZN.L,4000.0,100.4,0.4646,0.5034021042,5.0,1.4152,6130.5
2016-03-04,AZN.L,4021.0,100.4,0.4646,0.5034021042,5.0,1.4226,6199.39990234375
2016-03-07,AZN.L,4016.5,100.4,0.4646,0.5034021042,5.0,1.4256,6182.39990234375
2016-03-08,AZN.L,4054.5,100.4,0.4646,0.5034021042,5.0,1.4225,6125.39990234375
2016-03-09,AZN.L,4076.0,100.4,0.4646,0.5034021042,5.0,1.4236,6146.2998046875
2016-03-10,AZN.L,4018.5,100.4,0.4646,0.5034021042,5.0,1.4306,6036.7001953125
2016-03-11,AZN.L,4043.5,100.4,0.4646,0.5034021042,5.0,1.4426,6139.7998046875
2016-03-14,AZN.L,4052.0,100.4,0.4646,0.5034021042,5.0,1.4324,6174.60009765625
2016-03-15,AZN.L,4022.0,100.4,0.4646,0.5034021042,5.0,1.4166,6140.0
2016-03-16,AZN.L,4005.0,100.4,0.4646,0.5034021042,5.0,1.41,6175.5
2016-03-17,AZN.L,3946.5,100.4,0.4646,0.5034021042,5.0,1.449,6201.10009765625
2016-03-18,AZN.L,3890.0,100.4,0.4646,0.5034021042,5.0,1.4514,6189.60009765625
2016-03-21,AZN.L,3901.5,100.4,0.4646,0.5034021042,5.0,1.4402,6184.60009765625
2016-03-22,AZN.L,3915.0,100.4,0.4646,0.5034021042,5.0,1.4217,6192.7001953125
2016-03-23,AZN.L,3952.0,100.4,0.4646,0.5034021042,5.0,1.4111,6199.10009765625
2016-03-24,AZN.L,3907.0,100.4,0.4646,0.5034021042,5.0,1.4143,6106.5
2016-03-29,AZN.L,3914.5,100.4,0.4646,0.5034021042,5.0,1.4281,6105.89990234375
2016-03-30,AZN.L,3915.5,100.4,0.4646,0.5034021042,5.0,1.439,6203.2001953125
2016-03-31,AZN.L,3902.5,100.4,0.4646,0.5034021042,5.0,1.4381,6174.89990234375
2016-04-01,AZN.L,3932.5,100.6,0.4663,0.7355634831,4.9,1.4204,6146.10009765625
2016-04-04,AZN.L,3971.0,100.6,0.4663,0.7355634831,4.9,1.4279,6164.7001953125
2016-04-05,AZN.L,3951.0,100.6,0.4663,0.7355634831,4.9,1.4149,6091.2001953125
2016-04-06,AZN.L,4127.5,100.6,0.4663,0.7355634831,4.9,1.4162,6161.60009765625
2016-04-07,AZN.L,4167.5,100.6,0.4663,0.7355634831,4.9,1.4082,6136.89990234375
2016-04-08,AZN.L,4146.5,100.6,0.4663,0.7355634831,4.9,1.4105,6204.39990234375
2016-04-11,AZN.L,4065.0,100.6,0.4663,0.7355634831,4.9,1.424,6200.10009765625
2016-04-12,AZN.L,4057.0,100.6,0.4663,0.7355634831,4.9,1.4244,6242.39990234375
2016-04-13,AZN.L,4099.5,100.6,0.4663,0.7355634831,4.9,1.4223,6362.89990234375
2016-04-14,AZN.L,4141.0,100.6,0.4663,0.7355634831,4.9,1.4148,6365.10009765625
2016-04-15,AZN.L,4146.5,100.6,0.4663,0.7355634831,4.9,1.4217,6343.7998046875
2016-04-18,AZN.L,4168.0,100.6,0.4663,0.7355634831,4.9,1.4276,6353.5
2016-04-19,AZN.L,4160.0,100.6,0.4663,0.7355634831,4.9,1.4396,6405.39990234375
2016-04-20,AZN.L,4141.0,100.6,0.4663,0.7355634831,4.9,1.4375,6410.2998046875
2016-04-21,AZN.L,4158.0,100.6,0.4663,0.7355634831,4.9,1.4338,6381.39990234375
2016-04-22,AZN.L,4116.5,100.6,0.4663,0.7355634831,4.9,1.439,6310.39990234375
2016-04-25,AZN.L,4084.0,100.6,0.4663,0.7355634831,4.9,1.4492,6260.89990234375
2016-04-26,AZN.L,3999.0,100.6,0.4663,0.7355634831,4.9,1.4611,6284.5
2016-04-27,AZN.L,3996.5,100.6,0.4663,0.7355634831,4.9,1.4554,6319.89990234375
2016-04-28,AZN.L,3959.5,100.6,0.4663,0.7355634831,4.9,1.4581,6322.39990234375
2016-04-29,AZN.L,3928.0,100.6,0.4663,0.7355634831,4.9,1.4625,6241.89990234375
2016-05-03,AZN.L,3911.5,100.8,0.4633,0.7355634831,4.9,1.4543,6185.60009765625
2016-05-04,AZN.L,3832.5,100.8,0.4633,0.7355634831,4.9,1.4475,6112.0
2016-05-05,AZN.L,3809.5,100.8,0.4633,0.7355634831,4.9,1.4486,6117.2998046875
2016-05-06,AZN.L,3798.5,100.8,0.4633,0.7355634831,4.9,1.4439,6125.7001953125
2016-05-09,AZN.L,3944.5,100.8,0.4633,0.7355634831,4.9,1.4409,6114.7998046875
2016-05-10,AZN.L,3928.0,100.8,0.4633,0.7355634831,4.9,1.4454,6156.7001953125
2016-05-11,AZN.L,3932.5,100.8,0.4633,0.7355634831,4.9,1.448,6162.5
2016-05-12,AZN.L,3880.0,100.8,0.4633,0.7355634831,4.9,1.4452,6104.2001953125
2016-05-13,AZN.L,3940.0,100.8,0.4633,0.7355634831,4.9,1.4369,6138.5
2016-05-16,AZN.L,3915.0,100.8,0.4633,0.7355634831,4.9,1.4411,6151.39990234375
2016-05-17,AZN.L,3930.5,100.8,0.4633,0.7355634831,4.9,1.4485,6167.7998046875
2016-05-18,AZN.L,3900.5,100.8,0.4633,0.7355634831,4.9,1.4615,6165.7998046875
2016-05-19,AZN.L,3812.0,100.8,0.4633,0.7355634831,4.9,1.4608,6053.39990234375
2016-05-20,AZN.L,3894.5,100.8,0.4633,0.7355634831,4.9,1.4513,6156.2998046875
2016-05-23,AZN.L,3900.5,100.8,0.4633,0.7355634831,4.9,1.4444,6136.39990234375
2016-05-24,AZN.L,3958.5,100.8,0.4633,0.7355634831,4.9,1.4623,6219.2998046875
2016-05-25,AZN.L,4014.5,100.8,0.4633,0.7355634831,4.9,1.4694,6262.89990234375
2016-05-26,AZN.L,4011.5,100.8,0.4633,0.7355634831,4.9,1.4673,6265.7001953125
2016-05-27,AZN.L,4022.5,100.8,0.4633,0.7355634831,4.9,1.4644,6270.7998046875
2016-05-31,AZN.L,4028.0,100.8,0.4633,0.7355634831,4.9,1.453,6230.7998046875
2016-06-01,AZN.L,4015.5,101.0,0.4598,0.7355634831,4.9,1.4395,6191.89990234375
2016-06-02,AZN.L,4042.0,101.0,0.4598,0.7355634831,4.9,1.4419,6185.60009765625
2016-06-03,AZN.L,4039.0,101.0,0.4598,0.7355634831,4.9,1.4521,6209.60009765625
2016-06-06,AZN.L,4067.5,101.0,0.4598,0.7355634831,4.9,1.445,6273.39990234375
2016-06-07,AZN.L,4054.0,101.0,0.4598,0.7355634831,4.9,1.4564,6284.5
2016-06-08,AZN.L,4032.5,101.0,0.4598,0.7355634831,4.9,1.4546,6301.5
2016-06-09,AZN.L,3953.0,101.0,0.4598,0.7355634831,4.9,1.4467,6231.89990234375
2016-06-10,AZN.L,3852.0,101.0,0.4598,0.7355634831,4.9,1.4342,6115.7998046875
2016-06-13,AZN.L,3825.0,101.0,0.4598,0.7355634831,4.9,1.4223,6045.0
2016-06-14,AZN.L,3774.0,101.0,0.4598,0.7355634831,4.9,1.413,5923.5
2016-06-15,AZN.L,3812.0,101.0,0.4598,0.7355634831,4.9,1.4185,5966.7998046875
2016-06-16,AZN.L,3811.0,101.0,0.4598,0.7355634831,4.9,1.4075,5950.5
2016-06-17,AZN.L,3793.0,101.0,0.4598,0.7355634831,4.9,1.4285,6021.10009765625
2016-06-20,AZN.L,3848.0,101.0,0.4598,0.7355634831,4.9,1.4688,6204.0
2016-06-21,AZN.L,3872.5,101.0,0.4598,0.7355634831,4.9,1.4668,6226.60009765625
2016-06-22,AZN.L,3887.0,101.0,0.4598,0.7355634831,4.9,1.4682,6261.2001953125
2016-06-23,AZN.L,3898.5,101.0,0.4598,0.7355634831,4.9,1.48,6338.10009765625
2016-06-24,AZN.L,4031.5,101.0,0.4598,0.7355634831,4.9,1.3639,6138.7001953125
2016-06-27,AZN.L,4126.0,101.0,0.4598,0.7355634831,4.9,1.3217,5982.2001953125
2016-06-28,AZN.L,4273.5,101.0,0.4598,0.7355634831,4.9,1.3294,6140.39990234375
2016-06-29,AZN.L,4380.5,101.0,0.4598,0.7355634831,4.9,1.351,6360.10009765625
2016-06-30,AZN.L,4467.0,101.0,0.4598,0.7355634831,4.9,1.3242,6504.2998046875
2016-07-01,AZN.L,4502.5,100.9,0.4577,0.4414821791,5.0,1.3281,6577.7998046875
2016-07-04,AZN.L,4474.0,100.9,0.4577,0.4414821791,5.0,1.3281,6522.2998046875
